"Symbol","Sector","Year","Eps","PE","Asst/Shr","Profit","Divid%","Div.Yield"
"ADVENT","Pharmaceuticals&Chemicals","2022","1.05","23.97","14.1","97.53","2","0.8"
"ADVENT","Pharmaceuticals&Chemicals","2021","1.24","20.02","13.52","113.59","2","0.8"
"ADVENT","Pharmaceuticals&Chemicals","2020","1.41","16.17","13.5","117.05","10",""
"ADVENT","Pharmaceuticals&Chemicals","2019","2.1","16.05","13.5","158.4","2","0.59"
"ADVENT","Pharmaceuticals&Chemicals","2018","1.59","21.5","12.74","86.88","2","0.58"
"ADVENT","Pharmaceuticals&Chemicals","2017","1.49","","12.45","48.69","",""
"ADVENT","Pharmaceuticals&Chemicals","2016","2.34","","17.07","27.86","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2022","0.22","114.17","18.19","25.63","0.5","0.2"
"AFCAGRO","Pharmaceuticals&Chemicals","2021","0.15","130.6","18","17.64","0.5","0.25"
"AFCAGRO","Pharmaceuticals&Chemicals","2020","0.32","53.64","17.85","36.51","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2019","3.22","9.62","19.29","337.4","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2018","3.92","9.37","18.47","356.78","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2017","3.49","17.04","17.47","264.6","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2016","5.12","11.39","16.78","323.86","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2015","4.03","","18.01","","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2014","2.83","17.31","13.41","154.81","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2013","1.54","","11.78","77.19","",""
"AFCAGRO","Pharmaceuticals&Chemicals","2012","0.31","","10.31","11.6","",""
"AFTABAUTO","Engineering","2023","0.04","705.02","51.76","4.12","10","3.64"
"AFTABAUTO","Engineering","2022","0.01","2556.88","54.88","1.09","5","0.02"
"AFTABAUTO","Engineering","2021","-1.94","","57.89","-185.51","5","3.58"
"AFTABAUTO","Engineering","2020","0.09","268.59","60.2","8.41","10","4.24"
"AFTABAUTO","Engineering","2019","1.25","29.26","60.95","120.09","10","2.72"
"AFTABAUTO","Engineering","2018","2.68","19.67","60.89","256.46","12","2.28"
"AFTABAUTO","Engineering","2017","4.12","16.14","59.26","394.53","16","2.41"
"AFTABAUTO","Engineering","2016","2.8","17.46","56.08","267.71","15","3.07"
"AFTABAUTO","Engineering","2015","3.05","18.69","54.3","291.93","16","2.81"
"AFTABAUTO","Engineering","2014","4.01","19.1","52.64","383.55","17","2.22"
"AFTABAUTO","Engineering","2013","4.03","34.42","56.91","344.57","8","0.65"
"AFTABAUTO","Engineering","2012","5.36","29.93","65.81","366.66","",""
"AFTABAUTO","Engineering","2011","16.15","4.42","71.66","920.26","20","0.76"
"AFTABAUTO","Engineering","2010","19.61","29.93","73.16","693.74","",""
"AFTABAUTO","Engineering","2009","3.19","4.42","39.04","74.05","20","0.76"
"AFTABAUTO","Engineering","2008","3.1","15.82","","57.42","",""
"AFTABAUTO","Engineering","2007","1.81","20.26","35.12","30.47","6","1.64"
"AFTABAUTO","Engineering","2006","2.79","10.89","33.63","47.08","20","6.58"
"AFTABAUTO","Engineering","2005","8.58","4.92","40.64","48.22","20","6.26"
"AFTABAUTO","Engineering","2004","6.6","8.59","38.34","37.13","18","2.79"
"AFTABAUTO","Engineering","2003","8.78","4.32","36.45","49.36","18","4.74"
"AFTABAUTO","Engineering","2002","4.44","5.94","29.65","24.94","18","6.83"
"AFTABAUTO","Engineering","2001","3.34","6.4","27.02","18.94","16","7.42"
"AFTABAUTO","Engineering","2000","1.89","11.45","25.25","10.64","16","7.39"
"AGNISYSL","ITSector","2023","1.13","26.17","15.95","81.8","4.75","1.61"
"AGNISYSL","ITSector","2022","1.01","23.17","15.27","72.96","4.5","1.93"
"AGNISYSL","ITSector","2021","0.77","25.85","14.62","55.86","3.5","1.76"
"AGNISYSL","ITSector","2020","0.31","43.81","14.05","22.19","2","1.49"
"AGNISYSL","ITSector","2019","0.75","27.11","14.44","54.07","7","3.47"
"AGNISYSL","ITSector","2018","1.01","19.17","14.88","69.55","5","2.59"
"AGNISYSL","ITSector","2017","1.02","18.17","15.07","67.38","5","2.69"
"AGNISYSL","ITSector","2016","1.08","17.22","15.2","67.38","5","2.69"
"AGNISYSL","ITSector","2015","1.11","25.32","15.54","63.06","",""
"AGNISYSL","ITSector","2014","1.01","22.39","15.87","52.39","",""
"AGNISYSL","ITSector","2013","1.06","24.06","16.35","49.75","",""
"AGNISYSL","ITSector","2012","1.07","28.82","16.87","43.69","",""
"AGNISYSL","ITSector","2011","1.26","54.38","16.96","34.19","5","1.15"
"AGNISYSL","ITSector","2010","1.73","28.82","13.54","35.53","",""
"AGNISYSL","ITSector","2009","1.63","54.38","13.29","29.77","5","1.15"
"AGNISYSL","ITSector","2008","1.16","39.74","","18.42","",""
"AGNISYSL","ITSector","2007","0.9","44.11","23.24","11.89","",""
"AGNISYSL","ITSector","2006","1.28","14.06","12.01","11.31","10","5.56"
"AGNISYSL","ITSector","2005","1.3","17.07","11.7","10.41","",""
"AGNISYSL","ITSector","2004","1.13","14.92","10.4","9.06","10","5.92"
"AGRANINS","Insurance","2023","2.1","17.9","20.31","71.35","12","3.19"
"AGRANINS","Insurance","2022","1.99","18.6","20.17","63.19","8","2.16"
"AGRANINS","Insurance","2021","1.68","35.66","19.84","53.43","15","2.5"
"AGRANINS","Insurance","2020","1.72","20.69","18.11","52.02","5","1.4"
"AGRANINS","Insurance","2020","1.72","20.66","18.11","52.12","5","1.4"
"AGRANINS","Insurance","2019","1.26","20.57","17.39","38.22","10","3.85"
"AGRANINS","Insurance","2018","1.73","10.03","18.13","49.69","",""
"AGRANINS","Insurance","2017","1.77","11.64","17.72","48.57","5","2.43"
"AGRANINS","Insurance","2016","1.9","12.63","17.13","50.56","7","2.92"
"AGRANINS","Insurance","2015","1.94","8.76","16.5","49.2","5","2.94"
"AGRANINS","Insurance","2014","1.84","10.16","15.56","46.56","10","5.35"
"AGRANINS","Insurance","2013","1.83","15.46","14.91","44.18","5","1.86"
"AGRANINS","Insurance","2012","2.04","16.94","14.39","44.85","",""
"AGRANINS","Insurance","2011","1.59","28.48","13.58","31.75","",""
"AGRANINS","Insurance","2010","1.75","16.94","13.19","31.75","",""
"AGRANINS","Insurance","2009","1.21","28.48","12.49","19.98","",""
"AGRANINS","Insurance","2008","1.19","27.92","12.22","17.86","",""
"AGRANINS","Insurance","2007","1.14","10.9","11.03","17.16","7","5.61"
"AGRANINS","Insurance","2006","1.21","6.7","11.29","18.09","7","8.67"
"AGRANINS","Insurance","2005","0.59","8.45","10.08","8.92","5","9.95"
"AGRANINS","Insurance","2004","0.23","44.11","10.07","3.41","5","4.99"
"AGRANINS","Insurance","2003","0.54","","10.15","3.25","",""
"AGRANINS","Insurance","2002","0.19","","9.61","1.14","",""
"AIBL1STIMF","MutualFunds","2023","0.05","142.29","10.06","5.13","0.6","0.82"
"AIBL1STIMF","MutualFunds","2022","1","8.61","11.23","99.94","10","11.63"
"AIBL1STIMF","MutualFunds","2021","1.83","4.38","11.57","182.8","12.25","15.31"
"AIBL1STIMF","MutualFunds","2020","-0.62","","9.41","-61.94","",""
"AIBL1STIMF","MutualFunds","2019","0.79","9.29","11.35","78.56","8","10.96"
"AIBL1STIMF","MutualFunds","2018","0.82","10.31","11.9","82.46","8","9.41"
"AIBL1STIMF","MutualFunds","2017","0.5","16.8","10.72","50.37","7","8.33"
"AIBL1STIMF","MutualFunds","2016","1.71","3.98","11.52","170.69","13","19.12"
"AIBL1STIMF","MutualFunds","2015","-0.19","","9.81","-19.02","",""
"AIBL1STIMF","MutualFunds","2014","0.68","11.73","10.68","68.19","5.5","6.88"
"AIBL1STIMF","MutualFunds","2013","-0.07","","9.19","-6.74","",""
"AIBL1STIMF","MutualFunds","2012","-0.75","","9.25","-74.57","",""
"AIL","Textile","2023","1.8","44","23.2","79.66","17","2.15"
"AIL","Textile","2022","1.55","30.12","22.2","68.62","12","2.57"
"AIL","Textile","2021","1.45","26.85","21.66","64.1","10","2.57"
"AIL","Textile","2020","","","","","52020",""
"AIL","Textile","2019","2.74","22.44","20.83","113.32","3","0.49"
"AIL","Textile","2018","3.86","26.41","22.39","145.21","25","2.45"
"AIL","Textile","2017","4.37","","24.14","131.3","10",""
"AIL","Textile","2016","3.48","","13.71","80","",""
"AIL","Textile","2015","2.6","","11.43","53.24","",""
"AIMS1STMF","MutualFunds","2015","2.24","12.95","38.99","139.47","",""
"AIMS1STMF","MutualFunds","2014","4.71","12.8","50.94","195.08","",""
"AIMS1STMF","MutualFunds","2013","3.02","17.12","47.79","125.13","25","4.84"
"AIMS1STMF","MutualFunds","2012","2.27","14.89","41.5","93.97","20","5.92"
"AIMS1STMF","MutualFunds","2011","5.1","14.06","46.4","168.4","28","3.91"
"AIMS1STMF","MutualFunds","2010","4.7","33.36","34.2","135.49","72.5","4.66"
"AIMS1STMF","MutualFunds","2009","1.9","76.63","19.1","55.32","",""
"AIMS1STMF","MutualFunds","2008","5","52.83","27","84.2","",""
"AIMS1STMF","MutualFunds","2007","3.6","13.16","22.5","51.05","10","2.11"
"AIMS1STMF","MutualFunds","2006","-0.4","","10.2","-5.46","",""
"AIMS1STMF","MutualFunds","2005","2.1","5.65","11.2","14.38","18","15.52"
"AIMS1STMF","MutualFunds","2004","2.4","5.74","12.5","16.71","15","10.95"
"AIMS1STMF","MutualFunds","2003","1","8.99","10.8","6.85","7","7.95"
"AIMS1STMF","MutualFunds","2002","-0.2","","9.8","-1.53","",""
"AIMS1STMF","MutualFunds","2001","1","9.25","10","7.04","10","10.75"
"AL- HAJTEX","Textile","2022","0.91","131.36","","20.27","3","0.25"
"AL- HAJTEX","Textile","2021","0.26","166.21","","5.76","1","0.23"
"AL- HAJTEX","Textile","2020","-0.93","","","-20.67","",""
"AL- HAJTEX","Textile","2019","-0.93","-66.45","","-20.73","",""
"AL- HAJTEX","Textile","2018","0.48","164.13","","9.67","",""
"AL- HAJTEX","Textile","2017","1.74","65.18","","32","5","0.44"
"AL- HAJTEX","Textile","2016","1.53","55.42","","25.64","5","0.59"
"AL- HAJTEX","Textile","2015","1.36","69.78","","20.77","5","0.53"
"AL- HAJTEX","Textile","2014","1.68","106.5","","21.36","",""
"AL- HAJTEX","Textile","2013","2.22","34.21","","22.54","",""
"AL- HAJTEX","Textile","2012","1.35","23.69","","12.42","",""
"AL- HAJTEX","Textile","2011","3.62","34.21","","27.85","",""
"AL- HAJTEX","Textile","2010","-2.28","23.69","","-17.56","",""
"AL- HAJTEX","Textile","2009","-1.71","","","-11.95","",""
"AL- HAJTEX","Textile","2008","1.3","46.15","","7.53","",""
"AL- HAJTEX","Textile","2007","2.76","","","13.42","",""
"AL- HAJTEX","Textile","2006","4.19","","","16.95","",""
"AL- HAJTEX","Textile","2005","6.32","","","21.3","",""
"AL- HAJTEX","Textile","2004","3.51","","","9.86","",""
"AL- HAJTEX","Textile","2003","1.45","0","","4.08","10","0"
"AL- HAJTEX","Textile","2002","-9.79","0","","-27.52","5","0"
"AL- HAJTEX","Textile","2001","0.06","0","","0.16","10","0"
"AL- HAJTEX","Textile","2000","-5.08","","","-12.5","",""
"ALARA","Bank","2022","1.95","12.1","22.75","2076.58","12","5.08"
"ALARA","Bank","2021","1.96","13.57","22.73","2087.58","15","5.64"
"ALARA","Bank","2020","2.41","9.22","22.35","2565.24","15","6.76"
"ALARA","Bank","2019","2.28","7.54","21.13","2427.64","13","7.56"
"ALARA","Bank","2018","2.35","8.48","20.8","2449.88","15","7.54"
"ALARA","Bank","2017","3.15","7.64","20.88","3134.68","15","6.22"
"ALARA","Bank","2016","3.07","5.18","19.72","3053.39","20","12.58"
"ALARA","Bank","2015","2.36","6.23","18.5","2235.18","10","6.8"
"ALARA","Bank","2014","2.2","6.77","17.51","2081.99","14","9.4"
"ALARA","Bank","2013","2.46","8.84","17.38","2049.66","",""
"ALARA","Bank","2012","2.38","12.36","17.46","1694.14","",""
"ALARA","Bank","2011","3.38","13.55","16.69","1992.87","",""
"ALARA","Bank","2010","4.14","12.36","16.42","1816.14","",""
"ALARA","Bank","2009","4.77","13.55","19.82","858.99","",""
"ALARA","Bank","2008","4.82","11.96","19.55","668.24","",""
"ALARA","Bank","2007","3.01","14.62","19.67","347.31","",""
"ALARA","Bank","2006","5.5","4.88","23.26","470.02","",""
"ALARA","Bank","2005","3.88","5.76","20.6","262.9","",""
"ALARA","Bank","2004","2.64","11.61","17.86","154.76","",""
"ALARA","Bank","2003","2.51","7.55","16.18","127.06","",""
"ALARA","Bank","2002","3.12","5.31","12.07","79.04","20","12.05"
"ALARA","Bank","2001","1.01","14.09","12.64","25.66","7.5","5.25"
"ALARA","Bank","2000","1.72","7.21","12.89","43.55","12","9.67"
"ALARABANK","Bank","2023","2.14","11.07","22.63","2347.25","10","4.21"
"ALARABANK","Bank","2022","1.95","12.1","22.75","2076.58","12","5.08"
"ALARABANK","Bank","2021","1.96","13.57","22.73","2087.58","15","5.64"
"ALARABANK","Bank","2020","2.41","9.22","22.35","2565.24","15","6.76"
"ALARABANK","Bank","2019","2.28","7.54","21.13","2427.64","13","7.56"
"ALARABANK","Bank","2018","2.35","8.48","20.8","2449.88","15","7.54"
"ALARABANK","Bank","2017","3.15","7.64","20.88","3134.68","15","6.22"
"ALARABANK","Bank","2016","3.07","5.18","19.72","3053.39","20","12.58"
"ALARABANK","Bank","2015","2.36","6.23","18.5","2235.18","10","6.8"
"ALARABANK","Bank","2014","2.2","6.77","17.51","2081.99","14","9.4"
"ALARABANK","Bank","2013","2.46","8.84","17.38","2049.66","",""
"ALARABANK","Bank","2012","2.38","12.36","17.46","1694.14","",""
"ALARABANK","Bank","2011","3.38","13.55","16.69","1992.87","",""
"ALARABANK","Bank","2010","4.14","12.36","16.42","1816.14","",""
"ALARABANK","Bank","2009","4.77","13.55","19.82","858.99","",""
"ALARABANK","Bank","2008","4.82","11.96","19.55","668.24","",""
"ALARABANK","Bank","2007","3.01","14.62","19.67","347.31","",""
"ALARABANK","Bank","2006","5.5","4.88","23.26","470.02","",""
"ALARABANK","Bank","2005","3.88","5.76","20.6","262.9","",""
"ALARABANK","Bank","2004","2.64","11.61","17.86","154.76","",""
"ALARABANK","Bank","2003","2.51","7.55","16.18","127.06","",""
"ALARABANK","Bank","2002","3.12","5.31","12.07","79.04","20","12.05"
"ALARABANK","Bank","2001","1.01","14.09","12.64","25.66","7.5","5.25"
"ALARABANK","Bank","2000","1.72","7.21","12.89","43.55","12","9.67"
"AL-HAJTEX","Textile","2020","-0.93","","8.45","-20.67","",""
"AL-HAJTEX","Textile","2019","-0.93","-66.45","8.45","-20.73","",""
"AL-HAJTEX","Textile","2018","0.48","164.13","12.38","9.67","",""
"AL-HAJTEX","Textile","2017","1.74","65.18","13.59","32","5","0.44"
"AL-HAJTEX","Textile","2016","1.53","55.42","13.54","25.64","5","0.59"
"AL-HAJTEX","Textile","2015","1.36","69.78","13.93","20.77","5","0.53"
"AL-HAJTEX","Textile","2014","1.68","106.5","14.88","21.36","",""
"AL-HAJTEX","Textile","2013","2.22","34.21","16.53","22.54","",""
"AL-HAJTEX","Textile","2012","1.35","23.69","15.64","12.42","",""
"AL-HAJTEX","Textile","2011","3.62","34.21","17.52","27.85","",""
"AL-HAJTEX","Textile","2010","-2.28","23.69","14.27","-17.56","",""
"AL-HAJTEX","Textile","2009","-1.71","","19.16","-11.95","",""
"AL-HAJTEX","Textile","2008","1.3","46.15","","7.53","",""
"AL-HAJTEX","Textile","2007","2.76","","24.68","13.42","",""
"AL-HAJTEX","Textile","2006","4.19","","19.24","16.95","",""
"AL-HAJTEX","Textile","2005","6.32","","20.67","21.3","",""
"AL-HAJTEX","Textile","2004","3.51","","43.47","9.86","",""
"AL-HAJTEX","Textile","2003","1.45","0","36.92","4.08","10","0"
"AL-HAJTEX","Textile","2002","-9.79","0","66.31","-27.52","5","0"
"AL-HAJTEX","Textile","2001","0.06","0","75.51","0.16","10","0"
"AL-HAJTEX","Textile","2000","-5.08","","85.16","-12.5","",""
"ALIF","Textile","2023","0.5","26.54","","130.26","1","0.75"
"ALIF","Textile","2022","0.58","24.28","","152.05","2","1.41"
"ALIF","Textile","2021","0.44","26.93","","114.84","2","1.68"
"ALIF","Textile","2019","0.74","13.99","14.5","178.96","2","1.92"
"ALIF","Textile","2019","0.74","13.99","","178.96","2","1.92"
"ALIF","Textile","2018","1.73","6.77","15.13","266.86","",""
"ALIF","Textile","2018","1.73","6.77","","266.86","",""
"ALIF","Textile","2017","1.92","13.93","19.02","210.52","11","4.1"
"ALIF","Textile","2017","1.92","13.93","","210.52","11","4.1"
"ALIF","Textile","2016","2.05","7.02","19.34","198.29","",""
"ALIF","Textile","2016","2.05","7.02","","198.29","",""
"ALIF","Textile","2014","1.34","17.08","19.62","115.73","",""
"ALIF","Textile","2014","1.34","17.08","","115.73","",""
"ALIF","Textile","2013","1.3","28.35","20.56","99.25","",""
"ALIF","Textile","2013","1.3","28.35","","99.25","",""
"ALLTEX","Textile","2023","-2.7","","5.5","-151.02","",""
"ALLTEX","Textile","2022","0.2","127.62","8.75","11.05","1","0.4"
"ALLTEX","Textile","2021","-5.08","","5.87","-284.26","",""
"ALLTEX","Textile","2020","-5.47","","15.78","-306.38","",""
"ALLTEX","Textile","2019","-6.09","","12.05","-340.63","",""
"ALLTEX","Textile","2018","-7.97","","18.14","-446.19","",""
"ALLTEX","Textile","2017","-2.13","","25.52","-119.02","",""
"ALLTEX","Textile","2016","0.38","49.74","27.64","21.27","",""
"ALLTEX","Textile","2015","1.22","21.72","29.15","64.4","4","1.51"
"ALLTEX","Textile","2014","2.56","2.97","11.16","122.67","",""
"ALLTEX","Textile","2013","-1.26","","8.1","-60.68","",""
"ALLTEX","Textile","2012","-0.11","","9.36","-5.42","",""
"ALLTEX","Textile","2011","0.1","","10.18","4.93","",""
"ALLTEX","Textile","2010","-1.78","","10.08","-85.21","",""
"ALLTEX","Textile","2009","-1.22","","11.85","-58.58","",""
"ALLTEX","Textile","2008","0.13","66.27","13.2","6.05","2.5","2.99"
"ALLTEX","Textile","2007","0.22","28.46","13.12","10.77","",""
"ALLTEX","Textile","2006","0.31","17.73","14.66","15.01","8","14"
"ALLTEX","Textile","2005","0.35","18.88","14.73","16.78","7.5","11.36"
"ALLTEX","Textile","2004","0.3","25.05","14.38","14.37","10","13.33"
"ALLTEX","Textile","2003","0.42","12.22","15.21","20.14","",""
"ALLTEX","Textile","2002","0.69","9.05","14.76","32.89","5","8.06"
"ALLTEX","Textile","2001","0.9","6.68","14.32","43.1","5","8.33"
"ALLTEX","Textile","2000","1.42","5.26","13.92","67.95","10","13.42"
"AMANFEED","Miscellaneous","2023","0.22","153.84","28.37","28.52","10",""
"AMANFEED","Miscellaneous","2022","0.84","41.68","32.52","110.28","10",""
"AMANFEED","Miscellaneous","2021","2.53","21.1","32.23","331.49","15",""
"AMANFEED","Miscellaneous","2020","2.71","9.89","34.8","346.27","10",""
"AMANFEED","Miscellaneous","2019","3.75","11.77","32.54","478.73","12.5",""
"AMANFEED","Miscellaneous","2018","4.63","10.89","33.68","537.37","20",""
"AMANFEED","Miscellaneous","2017","4.54","16.31","33.96","479.03","20",""
"AMANFEED","Miscellaneous","2016","4.48","19.11","34.18","429.93","20",""
"AMANFEED","Miscellaneous","2015","5.07","","35.9","305.57","10",""
"AMANFEED","Miscellaneous","2014","4.97","","30.77","298.18","",""
"AMANFEED","Miscellaneous","2013","4.9","","25.8","293.77","",""
"AMANFEED","Miscellaneous","2012","4.97","","19.05","298.4","",""
"AMBEEPHA","Pharmaceuticals&Chemicals","2023","3.79","144.88","9.73","","","0.27"
"AMBEEPHA","Pharmaceuticals&Chemicals","2022","3.36","156.37","21.96","","","0.19"
"AMBEEPHA","Pharmaceuticals&Chemicals","2021","-5.42","","18.68","","",""
"AMBEEPHA","Pharmaceuticals&Chemicals","2020","1.52","317.23","24.1","","","0.31"
"AMBEEPHA","Pharmaceuticals&Chemicals","2019","1.4","460.4","24.09","","","0.46"
"AMBEEPHA","Pharmaceuticals&Chemicals","2018","3.44","171.84","25.68","","","0.51"
"AMBEEPHA","Pharmaceuticals&Chemicals","2017","3.02","134.35","25.24","","","0.74"
"AMBEEPHA","Pharmaceuticals&Chemicals","2016","3.14","84.93","24.82","","","0.9"
"AMBEEPHA","Pharmaceuticals&Chemicals","2015","","","","","",""
"AMBEEPHA","Pharmaceuticals&Chemicals","2014","3.13","82.01","24.21","","","1.09"
"AMBEEPHA","Pharmaceuticals&Chemicals","2013","3.95","78.88","26.79","","","0.58"
"AMBEEPHA","Pharmaceuticals&Chemicals","2012","3.94","57.54","26.14","","","1.46"
"AMBEEPHA","Pharmaceuticals&Chemicals","2011","3.81","110.47","25.2","","","0.71"
"AMBEEPHA","Pharmaceuticals&Chemicals","2010","3.68","135.11","24.4","","","0.6"
"AMBEEPHA","Pharmaceuticals&Chemicals","2009","3.45","110.47","23.71","","","0.71"
"AMBEEPHA","Pharmaceuticals&Chemicals","2008","3.17","135.11","23.26","","","0.6"
"AMBEEPHA","Pharmaceuticals&Chemicals","2007","3.87","13.88","24.15","","","5.58"
"AMBEEPHA","Pharmaceuticals&Chemicals","2006","2.5","18","22.78","","","5.56"
"AMBEEPHA","Pharmaceuticals&Chemicals","2005","1.82","24.67","27.2","","","5.57"
"AMBEEPHA","Pharmaceuticals&Chemicals","2004","2.71","18.02","27.88","","","4.8"
"AMBEEPHA","Pharmaceuticals&Chemicals","2003","2.95","18.26","42.78","","","4.64"
"AMBEEPHA","Pharmaceuticals&Chemicals","2002","2.28","19.4","26.92","","","4.98"
"AMBEEPHA","Pharmaceuticals&Chemicals","2001","0.64","66.43","26.74","","","4.98"
